"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE","GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE","15/219","363/11404",0.00435874705269223,0.0411659443865378,0.0314263935774188,"MMP2/WNT5A/COL1A1/TFAP2A/DRD2/PTGS2/MAPT/ALOX5AP/FOS/GIPR/CYP1A1/IL6/SYT5/ABAT/SERPINF1",15
"GOBP_MUSCLE_CONTRACTION","GOBP_MUSCLE_CONTRACTION","10/219","196/11404",0.00456318635112399,0.0427387309992149,0.032627070783781,"DRD2/FGF12/ACTA2/TRPM4/ADA/TBXA2R/GATA4/PTGS2/CD38/ABAT",10
"GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE","GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE","6/219","81/11404",0.00459129887686228,0.0427387309992149,0.032627070783781,"CD74/HLA-E/WNT5A/HLA-F/TGFB1/IL6",6
"GOBP_CATECHOLAMINE_SECRETION","GOBP_CATECHOLAMINE_SECRETION","3/219","18/11404",0.00460637556120571,0.0427387309992149,0.032627070783781,"DRD2/SYT5/ABAT",3
"GOBP_DOPAMINE_TRANSPORT","GOBP_DOPAMINE_TRANSPORT","3/219","18/11404",0.00460637556120571,0.0427387309992149,0.032627070783781,"DRD2/SYT5/ABAT",3
"GOBP_MATURE_B_CELL_DIFFERENTIATION","GOBP_MATURE_B_CELL_DIFFERENTIATION","3/219","18/11404",0.00460637556120571,0.0427387309992149,0.032627070783781,"ADA/MFNG/IL6",3
"GOBP_PANCREAS_DEVELOPMENT","GOBP_PANCREAS_DEVELOPMENT","5/219","57/11404",0.00464391436039048,0.0429358397881717,0.0327775451254154,"WNT5A/HES1/GIPR/CCDC40/IL6",5
"GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN","GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN","10/219","197/11404",0.00472860075411563,0.0434612756866199,0.033178666867924,"WNT5A/TGFB1/TBXA2R/DMBT1/TNFRSF11A/SSC5D/PTGS2/FOS/CYP1A1/IL6",10
"GOBP_REGULATION_OF_PROTEIN_SECRETION","GOBP_REGULATION_OF_PROTEIN_SECRETION","9/219","166/11404",0.00473373287364703,0.0434612756866199,0.033178666867924,"HLA-DRB1/DRD2/TGFB1/TRPM4/SNAP25/GIPR/IL6/CD38/ABAT",9
"GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS","GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS","4/219","36/11404",0.00481538473014337,0.0440574262636382,0.0336337727313742,"WNT5A/PLAT/ADA/SERPINF1",4
"GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH","GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH","6/219","82/11404",0.00487625688783769,0.0441544223348876,0.0337078202664417,"WNT5A/PPARA/MAPK11/SEMA3A/SEMA3B/SEMA6B",6
"GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS","GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS","6/219","82/11404",0.00487625688783769,0.0441544223348876,0.0337078202664417,"CD74/WNT5A/TGFB1/SCG2/IL6/DAPK2",6
"GOBP_REGULATION_OF_B_CELL_ACTIVATION","GOBP_REGULATION_OF_B_CELL_ACTIVATION","6/219","82/11404",0.00487625688783769,0.0441544223348876,0.0337078202664417,"CD74/TGFB1/ADA/NFATC2/IL6/CD38",6
"GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS","GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS","5/219","58/11404",0.00500425837096195,0.0451582904365915,0.0344741807747234,"IL11/PPARA/SCG2/ANGPTL4/IL6",5
"GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","9/219","168/11404",0.00511637065274882,0.045855907040793,0.0350067465714393,"PCDH1/GPC6/CLSTN3/KIRREL3/PCDHB2/PLXNB3/MDGA1/HMCN1/MMP24",9
"GOBP_T_CELL_DIFFERENTIATION","GOBP_T_CELL_DIFFERENTIATION","9/219","168/11404",0.00511637065274882,0.045855907040793,0.0350067465714393,"HLA-DRA/HLA-DRB1/CD74/EGR1/RORA/HLA-DOA/ADA/TNFSF9/IL6",9
"GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","6/219","83/11404",0.00517400966039855,0.0460376181092561,0.0351454661766857,"DRD2/ADA/APLP1/GIPR/ARRB1/SYP",6
"GOBP_CELL_GROWTH","GOBP_CELL_GROWTH","15/219","370/11404",0.00518905980206796,0.0460376181092561,0.0351454661766857,"PAK6/WNT5A/TGFB1/CACNG7/PPARA/LTBP4/CLSTN3/SEMA3A/PTPRJ/SORBS2/GATA4/SEMA3B/MAPT/SEMA6B/CD38",15
"GOBP_REGULATION_OF_CELL_DEVELOPMENT","GOBP_REGULATION_OF_CELL_DEVELOPMENT","15/219","370/11404",0.00518905980206796,0.0460376181092561,0.0351454661766857,"WNT5A/DRD2/TGFB1/HES1/CHODL/S1PR2/SEMA3A/PLXNB3/SEMA3B/MAPT/SHANK3/EGR2/IL6/SEMA6B/SERPINF1",15
"GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT","GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT","7/219","110/11404",0.00523896916740769,0.0463244421346284,0.0353644298089583,"WNT5A/HES1/INPP5F/SEMA3A/SEMA3B/SEMA6B/CD38",7
"GOBP_POSITIVE_CHEMOTAXIS","GOBP_POSITIVE_CHEMOTAXIS","4/219","37/11404",0.00531917772275804,0.0465648946826161,0.0355479931043561,"WNT5A/SCG2/PLXNB3/PTPRJ",4
"GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION","GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION","4/219","37/11404",0.00531917772275804,0.0465648946826161,0.0355479931043561,"CD74/WNT5A/RORA/IL6",4
"GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION","GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION","4/219","37/11404",0.00531917772275804,0.0465648946826161,0.0355479931043561,"ADA/TBXA2R/PTGS2/ABAT",4
"GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION","GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION","5/219","59/11404",0.00538399453591735,0.0465955413118033,0.0355713889730775,"MMP2/TGFB1/PTGS2/IL6/CCN4",5
"GOBP_LONG_TERM_SYNAPTIC_DEPRESSION","GOBP_LONG_TERM_SYNAPTIC_DEPRESSION","3/219","19/11404",0.00539341180269451,0.0465955413118033,0.0355713889730775,"MAPT/SHANK3/CD38",3
"GOBP_MATING","GOBP_MATING","3/219","19/11404",0.00539341180269451,0.0465955413118033,0.0355713889730775,"ADA/NHLH2/ABAT",3
"GOBP_PROSTANOID_BIOSYNTHETIC_PROCESS","GOBP_PROSTANOID_BIOSYNTHETIC_PROCESS","3/219","19/11404",0.00539341180269451,0.0465955413118033,0.0355713889730775,"PTGES/CD74/PTGS2",3
"GOBP_EMBRYONIC_MORPHOGENESIS","GOBP_EMBRYONIC_MORPHOGENESIS","17/219","445/11404",0.00542366653017092,0.0467037951209163,0.0356540307504528,"MMP2/DACT1/SOBP/WNT5A/TFAP2A/SLITRK6/TGFB1/HES1/HOXA5/EYA1/HOXA3/COL5A1/GATA4/HOXA6/CCDC40/PDZD7/WNT7B",17
"GOBP_SKELETAL_SYSTEM_MORPHOGENESIS","GOBP_SKELETAL_SYSTEM_MORPHOGENESIS","9/219","170/11404",0.00552260608860357,0.0472808718479372,0.0360945754924231,"MMP2/DHRS3/COL1A1/TFAP2A/HOXA5/EYA1/HOXA3/LTBP3/HOXA6",9
"GOBP_RESPONSE_TO_STEROID_HORMONE","GOBP_RESPONSE_TO_STEROID_HORMONE","11/219","234/11404",0.00552656870177027,0.0472808718479372,0.0360945754924231,"COL1A1/PLAT/TGFB1/PPARA/KLF9/PTGS2/FOS/IL6/CD38/WNT7B/SERPINF1",11
"GOBP_CARTILAGE_DEVELOPMENT","GOBP_CARTILAGE_DEVELOPMENT","8/219","140/11404",0.00556954439722785,0.0474943349083993,0.0362575348087291,"WNT5A/COL1A1/TGFB1/HOXA5/HOXA3/LTBP3/CCN4/WNT7B",8
"GOBP_SENSORY_SYSTEM_DEVELOPMENT","GOBP_SENSORY_SYSTEM_DEVELOPMENT","12/219","268/11404",0.00561171840220321,0.0476996064187272,0.0364142406336514,"WNT5A/TFAP2A/DRD2/SLITRK6/SMOC1/SEMA3A/COL5A1/HCN1/MEIS3/CYP1A1/WNT7B/SERPINF1",12
"GOBP_LEUKOCYTE_CHEMOTAXIS","GOBP_LEUKOCYTE_CHEMOTAXIS","7/219","112/11404",0.00577640018295191,0.0488460084347935,0.0372894126111617,"CD74/WNT5A/SCG2/TRPM4/TNFRSF11A/IL6/DAPK2",7
"GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT","GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT","5/219","60/11404",0.00578366399683324,0.0488460084347935,0.0372894126111617,"DRD2/ADARB1/SEMA3A/MAPT/NHLH2",5
"GOBP_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING","GOBP_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING","4/219","38/11404",0.00585705330632202,0.0491507498794857,0.0375220545369808,"ERBB3/RCAN1/NFATC2/ADGRB2",4
"GOBP_REGULATION_OF_B_CELL_PROLIFERATION","GOBP_REGULATION_OF_B_CELL_PROLIFERATION","4/219","38/11404",0.00585705330632202,0.0491507498794857,0.0375220545369808,"CD74/ADA/NFATC2/CD38",4
"GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION","GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION","18/219","488/11404",0.00609602269583779,0.0509937136620082,0.038928987040087,"PTGES/HLA-DRB1/WNT5A/TFAP2A/DRD2/TGFB1/HES1/COL18A1/ADARB1/KLF9/S1PR2/SCG2/MAPK11/PTPRJ/DHRS2/PTGS2/IL6/SERPINF1",18
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION","GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION","6/219","86/11404",0.00614734275289395,0.0512602789679606,0.0391324850125927,"HLA-DRB1/TGFB1/TRPM4/GIPR/CD38/ABAT",6
"GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY","GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY","5/219","61/11404",0.00620380312953969,0.0515678903669939,0.0393673178832819,"HLA-DRA/HLA-DRB1/HLA-E/HLA-B/HLA-F",5
"GOBP_INNERVATION","GOBP_INNERVATION","3/219","20/11404",0.00625635193466682,0.0516786437236585,0.0394518678341801,"SLITRK6/ADARB1/SEMA3A",3
"GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION","GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION","3/219","20/11404",0.00625635193466682,0.0516786437236585,0.0394518678341801,"SYNGR1/SNAP25/SYP",3
"GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING","GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING","16/219","415/11404",0.00634222291451297,0.0521407455492969,0.0398046398660567,"DACT1/EGR1/WNT5A/COL1A1/DRD2/TGFB1/GPC6/S1PR2/TRPM4/GRIK2/GRIN2A/SHANK3/CCN4/ABAT/HECW1/WNT7B",16
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_PHOSPHORYLATION","GOBP_POSITIVE_REGULATION_OF_PROTEIN_PHOSPHORYLATION","18/219","490/11404",0.00635187071018,0.0521407455492969,0.0398046398660567,"HLA-DRB1/CD74/TGFA/EGR1/WNT5A/DRD2/TGFB1/IL11/HES1/MAPRE3/ERBB3/S1PR2/PTPRJ/TNFRSF11A/PTGS2/CDK5R2/IL6/ARRB1",18
"GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM","GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM","4/219","39/11404",0.00642998592246598,0.052293249708944,0.0399210626960119,"HLA-E/DMBT1/SSC5D/IL6",4
"GOBP_FOREBRAIN_GENERATION_OF_NEURONS","GOBP_FOREBRAIN_GENERATION_OF_NEURONS","4/219","39/11404",0.00642998592246598,0.052293249708944,0.0399210626960119,"HES1/SEMA3A/NHLH2/SHANK3",4
"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION","GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION","4/219","39/11404",0.00642998592246598,0.052293249708944,0.0399210626960119,"EGR1/WNT5A/IL6/PANX2",4
"GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND","GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND","6/219","87/11404",0.00649957878313151,0.0526965849032355,0.0402289718366456,"COL1A1/PLAT/TRPM4/PTGS2/HCN1/FOS",6
"GOBP_TISSUE_MORPHOGENESIS","GOBP_TISSUE_MORPHOGENESIS","17/219","454/11404",0.00658917297488378,0.0532591128491373,0.0406584099289729,"MMP2/DACT1/WNT5A/TFAP2A/RIPK4/TGFB1/HES1/HOXA5/GPC6/ADARB1/ACTA2/EYA1/SEMA3A/COL5A1/GATA4/CCDC40/WNT7B",17
"GOBP_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS","GOBP_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS","14/219","344/11404",0.00661647429528525,0.0533162378228643,0.0407020195663612,"PTGES/EGR1/DRD2/LTBP3/LAMA4/KSR2/TNFRSF11A/PTGS2/FLG/RAB3D/IL6/CD38/ALOXE3/ABAT",14
"GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE","GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE","14/219","346/11404",0.00695024368410043,0.0558350369134287,0.0426248898598072,"MMP2/WNT5A/ACTA2/TRPM4/SEMA3A/TBXA2R/SEMA3B/PTGS2/MAPT/SLC12A8/SHANK3/SEMA6B/CD38/WNT7B",14
"GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION","GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION","4/219","40/11404",0.00703892112344902,0.0558661360249644,0.0426486311569787,"HLA-DRA/HLA-DRB1/HLA-E/ADA",4
"GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION","GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION","4/219","40/11404",0.00703892112344902,0.0558661360249644,0.0426486311569787,"CD74/EGR1/WNT5A/IL6",4
"GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS","GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS","4/219","40/11404",0.00703892112344902,0.0558661360249644,0.0426486311569787,"CACNG7/GPC6/SNAP25/ARHGAP44",4
"GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY","GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY","4/219","40/11404",0.00703892112344902,0.0558661360249644,0.0426486311569787,"SEMA3A/PLXNB3/SEMA3B/SEMA6B",4
"GOBP_MACROPHAGE_ACTIVATION","GOBP_MACROPHAGE_ACTIVATION","5/219","63/11404",0.00710760891578276,0.0562418903696323,0.0429354848682183,"CD74/WNT5A/RORA/MAPT/IL6",5
"GOBP_NEGATIVE_REGULATION_OF_BIOMINERALIZATION","GOBP_NEGATIVE_REGULATION_OF_BIOMINERALIZATION","3/219","21/11404",0.00719698160924584,0.0562731351346077,0.0429593373583283,"TGFB1/TRPM4/LTBP3",3
"GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE","GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE","3/219","21/11404",0.00719698160924584,0.0562731351346077,0.0429593373583283,"DRD2/PPARA/ABAT",3
"GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS","GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS","3/219","21/11404",0.00719698160924584,0.0562731351346077,0.0429593373583283,"IL11/SCG2/ANGPTL4",3
"GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT","GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT","3/219","21/11404",0.00719698160924584,0.0562731351346077,0.0429593373583283,"EGR1/HES1/ACTA2",3
"GOBP_GLAND_MORPHOGENESIS","GOBP_GLAND_MORPHOGENESIS","6/219","89/11404",0.00724771033427444,0.0565021205053643,0.0431341465238195,"MMP2/TGFA/WNT5A/TGFB1/SEMA3A/IL6",6
"GOBP_EPITHELIAL_CELL_DIFFERENTIATION","GOBP_EPITHELIAL_CELL_DIFFERENTIATION","16/219","422/11404",0.0074028854087096,0.0573364475422781,0.0437710780997876,"WNT5A/SLITRK6/HES1/HOXA5/COL18A1/S1PR2/ACTA2/DMBT1/GATA4/KRT14/FLG/COL22A1/CYP1A1/PDZD7/COL15A1/WNT7B",16
"GOBP_EAR_DEVELOPMENT","GOBP_EAR_DEVELOPMENT","8/219","147/11404",0.00742001085841246,0.0573364475422781,0.0437710780997876,"SOBP/WNT5A/TFAP2A/SLITRK6/HES1/EYA1/IFT27/PDZD7",8
"GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION","GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION","8/219","147/11404",0.00742001085841246,0.0573364475422781,0.0437710780997876,"HLA-DRB1/CD74/TGFB1/HOXA5/MAPK11/EVI2B/FOS/ZBTB46",8
"GOBP_EPITHELIAL_CELL_PROLIFERATION","GOBP_EPITHELIAL_CELL_PROLIFERATION","12/219","278/11404",0.00744242451878594,0.0573414871549735,0.04377492537827,"TGFA/WNT5A/TGFB1/HES1/HOXA5/KLF9/SCG2/EYA1/PLXNB3/IL6/PTPRN/SERPINF1",12
"GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION","GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION","17/219","460/11404",0.00747356579208774,0.0574135447876129,0.0438299347205146,"CD74/WNT5A/TGFB1/HES1/PPARA/HOXA5/RORA/TRPM4/LTBP3/SEMA3A/COL5A1/NFATC2/SEMA3B/IL6/SEMA6B/ZBTB46/CCN4",17
"GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM","GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM","15/219","386/11404",0.00757385922977698,0.057987717873147,0.0442682628005928,"MMP2/DACT1/WNT5A/TFAP2A/RIPK4/TGFB1/HES1/HOXA5/GPC6/EYA1/SEMA3A/COL5A1/GATA4/CCDC40/WNT7B",15
"GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS","GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS","5/219","64/11404",0.0075923197974329,0.057987717873147,0.0442682628005928,"MFSD12/WNT5A/DRD2/GRIN2A/ABAT",5
"GOBP_REGULATION_OF_COAGULATION","GOBP_REGULATION_OF_COAGULATION","4/219","41/11404",0.00768477465387322,0.0583555654552044,0.0445490804294,"PLAT/SERPINB2/TBXA2R/ABAT",4
"GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT","GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT","4/219","41/11404",0.00768477465387322,0.0583555654552044,0.0445490804294,"PTGES/PPARA/TNFRSF11A/ABAT",4
"GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE","GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE","8/219","148/11404",0.00771816977072781,0.0584407394996201,0.044614102939688,"WNT5A/TFAP2A/PTGS2/ALOX5AP/FOS/CYP1A1/SYT5/SERPINF1",8
"GOBP_EXOCYTOSIS","GOBP_EXOCYTOSIS","11/219","246/11404",0.00794719076788268,0.0600024288635269,0.0458063084223309,"DRD2/HLA-F/SYNGR1/PPFIA3/SNAP25/CDK5R2/RAB3D/ARHGAP44/SYT5/RAB26/SYP",11
"GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY","GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY","6/219","91/11404",0.0080562297431204,0.0606173835008445,0.0462757694477635,"HLA-DPB1/HLA-DQB1/HLA-DRB1/FYB1/PTPRJ/ADA",6
"GOBP_FOREBRAIN_DEVELOPMENT","GOBP_FOREBRAIN_DEVELOPMENT","12/219","281/11404",0.00807464956690566,0.0606173835008445,0.0462757694477635,"WNT5A/DRD2/HES1/SEMA3A/KIRREL3/APLP1/MDGA1/NHLH2/CDK5R2/SHANK3/SEMA6B/WNT7B",12
"GOBP_INNER_EAR_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION","GOBP_INNER_EAR_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION","3/219","22/11404",0.00821689700985015,0.060648525548894,0.0462995435229947,"HES1/IFT27/PDZD7",3
"GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION","GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION","3/219","22/11404",0.00821689700985015,0.060648525548894,0.0462995435229947,"WNT5A/TGFB1/S1PR2",3
"GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT","GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT","3/219","22/11404",0.00821689700985015,0.060648525548894,0.0462995435229947,"TGFB1/HES1/IL6",3
"GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT","GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT","3/219","22/11404",0.00821689700985015,0.060648525548894,0.0462995435229947,"PTGES/PPARA/TNFRSF11A",3
"GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY","GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY","3/219","22/11404",0.00821689700985015,0.060648525548894,0.0462995435229947,"HLA-E/HLA-B/HLA-F",3
"GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS","GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS","3/219","22/11404",0.00821689700985015,0.060648525548894,0.0462995435229947,"MMP2/COL1A1/CYP1A1",3
"GOBP_RESPONSE_TO_ALCOHOL","GOBP_RESPONSE_TO_ALCOHOL","8/219","150/11404",0.00834145625231416,0.0609138600876451,0.0465021019185019,"DRD2/TGFB1/PPARA/KLF9/TBXA2R/FOS/GRIN2A/ABAT",8
"GOBP_RESPONSE_TO_CARBOHYDRATE","GOBP_RESPONSE_TO_CARBOHYDRATE","8/219","150/11404",0.00834145625231416,0.0609138600876451,0.0465021019185019,"HLA-DRB1/EGR1/TRPM4/GATA4/PTGS2/GIPR/PTPRN/SERPINF1",8
"GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS","GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS","4/219","42/11404",0.00836843163253417,0.0609138600876451,0.0465021019185019,"WNT5A/SEMA3A/SEMA3B/SEMA6B",4
"GOBP_RESPONSE_TO_FATTY_ACID","GOBP_RESPONSE_TO_FATTY_ACID","4/219","42/11404",0.00836843163253417,0.0609138600876451,0.0465021019185019,"PLAT/HES1/PTGS2/GIPR",4
"GOBP_ZYMOGEN_ACTIVATION","GOBP_ZYMOGEN_ACTIVATION","4/219","42/11404",0.00836843163253417,0.0609138600876451,0.0465021019185019,"PLAT/C1R/C1RL/GRIN2A",4
"GOBP_PATTERN_SPECIFICATION_PROCESS","GOBP_PATTERN_SPECIFICATION_PROCESS","13/219","319/11404",0.00864983087995523,0.0627272249378165,0.0478864383725825,"WNT5A/HES1/HOXA5/EYA1/HOXA3/SEMA3A/MFNG/GATA4/HOXA6/MEIS3/CCDC40/EGR2/WNT7B",13
"GOBP_REGULATION_OF_MEMBRANE_POTENTIAL","GOBP_REGULATION_OF_MEMBRANE_POTENTIAL","11/219","249/11404",0.00866516503884827,0.0627272249378165,0.0478864383725825,"DRD2/S1PR2/FGF12/CNIH2/TRPM4/GRIK2/MAPT/HCN1/GRIN2A/SHANK3/ABAT",11
"GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND","GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND","15/219","393/11404",0.00886131788142958,0.0639714318289505,0.048836275332118,"MMP2/EGR1/COL1A1/PLAT/DRD2/TGFB1/PPARA/RORA/KLF9/TRPM4/APLP1/PTGS2/HCN1/CYP1A1/SERPINF1",15
"GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION","GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION","6/219","93/11404",0.00892772421229997,0.0642747357907389,0.0490678198726064,"HLA-DRA/HLA-DRB1/CD74/HLA-DOA/ADA/TNFSF9",6
"GOBP_MECHANORECEPTOR_DIFFERENTIATION","GOBP_MECHANORECEPTOR_DIFFERENTIATION","4/219","43/11404",0.00909074582949209,0.0650927045128034,0.0496922633871836,"SLITRK6/HES1/IFT27/PDZD7",4
"GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS","GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS","4/219","43/11404",0.00909074582949209,0.0650927045128034,0.0496922633871836,"TGFB1/HES1/EGR2/IL6",4
"GOBP_HEART_FORMATION","GOBP_HEART_FORMATION","3/219","23/11404",0.00931751314932148,0.0661769464918116,0.0505199819218424,"WNT5A/HES1/EYA1",3
"GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY","GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY","3/219","23/11404",0.00931751314932148,0.0661769464918116,0.0505199819218424,"HLA-E/HLA-B/HLA-F",3
"GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS","GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS","3/219","23/11404",0.00931751314932148,0.0661769464918116,0.0505199819218424,"CD74/PPARA/PTGS2",3
"GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY","GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY","8/219","153/11404",0.00934623721798558,0.0662025136273978,0.0505395000666962,"WNT5A/DRD2/SLITRK6/GPC6/CLSTN3/MDGA1/SHANK3/ARHGAP44",8
"GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID","GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID","4/219","44/11404",0.0098525390336326,0.0695016354408678,0.0530580746339752,"WNT5A/COL1A1/WNT7B/SERPINF1",4
