"gene_id","gene_name","ARID2KO1","ARID2KO2","ARID2KO3","ARID2KO4","ARID2NT1","ARID2NT2","ARID2NT3","ARID2NT4"
"ENSG00000000003.15","TSPAN6",712.428868415494,717.861700077,542.755002679808,704.086637918145,707.956181845147,898.531007942801,711.359385880572,736.000046532162
"ENSG00000000005.6","TNMD",0,0,0,0,0,0,0,0
"ENSG00000000419.13","DPM1",2584.65827655464,3038.91382564602,1902.80331222355,2173.4848387908,2420.94235706621,2915.64143393685,2608.31774822876,2500.91495632173
"ENSG00000000457.14","SCYL3",171.095121942304,172.572727330033,186.938911072746,214.287237627261,174.896976366,245.516976093214,243.557436794706,184.82512379283
"ENSG00000000460.17","C1orf112",437.554738081957,363.525981831312,391.939552683921,399.937010318161,418.413819057415,849.631361252037,686.681760126042,437.309444688392
"ENSG00000000938.13","FGR",0,0,0,0,0,0,0,0
"ENSG00000000971.16","CFH",4.2072570969419,5.10570199201281,6.32160568845034,12.8374842818175,11.7155869336076,7.13119847573652,15.0211635027572,9.07623375768361
"ENSG00000001036.14","FUCA2",2576.24376236075,2548.76643441279,2514.19289094939,2641.55926568168,2300.43917717767,3076.60277096061,2579.34836147345,2264.93287862196
"ENSG00000001084.13","GCLC",259.447520978084,237.925712827797,267.313611968757,277.48716024544,382.430230618478,331.091357802053,297.204449304553,353.148004389871
"ENSG00000001167.14","NFYA",2688.43728494587,2759.12135648372,2680.36081190294,2812.39655650894,2405.87945958014,3117.35247653625,2696.29884874491,2595.80285469751
"ENSG00000001460.18","STPG1",140.241903231397,122.536847808307,130.044459876693,142.199825890902,160.670906518048,142.62396951473,113.731666520876,141.91929148378
"ENSG00000001461.17","NIPAL3",1479.55207909123,1480.65357768371,1697.80267061238,1725.16038771809,1695.41279482065,1386.50873221106,1229.58952672569,1695.60548836726
"ENSG00000001497.18","LAS1L",1626.8060774842,1588.89445991438,1566.85512420876,1520.74813799992,1450.222296853,1632.02570830427,1756.40318957239,1496.75345785801
"ENSG00000001561.7","ENPP4",105.181427423547,129.684830597125,300.727813464852,347.599574399982,315.484019569291,486.958981628865,366.945565567354,344.896882791977
"ENSG00000001617.12","SEMA3F",5.60967612925586,0,0.903086526921478,0,0.836827638114831,0,1.07294025019694,4.1255607989471
"ENSG00000001626.16","CFTR",1.40241903231397,0,0,0.987498790909039,2.51048291434449,0,0,0
"ENSG00000001629.10","ANKIB1",1581.92866845015,1729.81183489394,1568.66129726261,1742.93536595445,1733.90686617393,1720.65631793128,1615.84801679659,1930.76245390724
"ENSG00000001630.17","CYP51A1",1152.78844456208,1242.72786485592,1050.28963080968,1064.52369659994,2135.58413246905,2083.32869755445,1506.40811127651,2264.10776646217
"ENSG00000001631.16","KRIT1",675.965973575331,695.396611312144,664.671683814207,659.649192327238,594.14762306153,704.969906458525,491.406634590199,669.165961589219
"ENSG00000002016.18","RAD52",361.824110337003,248.137116811822,275.441390711051,263.662177172713,256.906084901253,260.798115684078,307.933851806522,267.336339771772
"ENSG00000002079.14","MYH16",242.618492590316,236.904572429394,134.5598925113,127.387344027266,279.500431130353,183.373675090368,174.889260782101,287.964143766507
"ENSG00000002330.14","BAD",406.70151937105,424.794405735465,473.217340106854,356.487063518163,384.103885894707,259.779373044687,386.258490070899,316.017957199348
"ENSG00000002549.12","LAP3",1365.9561374738,1495.97068365975,1531.63474965883,1401.26078429993,1312.98256420217,1607.57588495889,1590.09745079187,1330.90591374033
"ENSG00000002586.20","CD99",1016.75379842762,1091.59908589234,1130.66433170569,1017.12375463631,1134.73827728371,985.124132291031,1109.42021870364,1079.24670500456
"ENSG00000002587.10","HS3ST1",44.8774090340469,41.866756334505,38.8327206576235,33.5749588909073,25.9416567815598,28.5247939029461,53.6470125098471,47.0313931079969
"ENSG00000002726.21","AOC1",0,0,0,0,0,0,0,0
"ENSG00000002745.13","WNT16",0,0,0,0,0,0,0,0
"ENSG00000002746.15","HECW1",25.2435425816514,34.7187735456871,69.5376625729538,62.2124238272695,13.3892422098373,24.4498233453824,26.8235062549235,9.90134591747303
"ENSG00000002822.15","MAD1L1",489.444242277574,488.105110436424,572.556858068217,530.286850718154,630.131211500468,460.471673004701,642.691209867968,576.753399692804
"ENSG00000002834.18","LASP1",5749.91803248726,5732.68219663198,5902.57353995878,5093.51876350882,10229.3810483157,7266.69124677551,6975.18456653032,9399.67772432107
"ENSG00000002919.15","SNX11",462.798280663609,530.993007169332,493.988330226048,443.386957118159,534.732860755377,482.884011071301,425.957279328186,489.291510755126
"ENSG00000002933.9","TMEM176A",0,0,0,0,0,0,0,0
"ENSG00000003056.8","M6PR",10626.1290078429,10889.4412085649,10359.3055503163,10116.9251128631,8136.4751253905,12476.5411046207,10299.1534616404,8354.26061786787
"ENSG00000003096.14","KLHL13",190.728988394699,166.445884939617,250.154967957249,223.174726745443,331.383744693473,436.021849659319,349.778521564203,377.901369183554
"ENSG00000003137.8","CYP26B1",29.4507996785933,26.5496503584666,34.3172880230161,41.4749492181796,23.4311738672153,62.1433010028468,45.0634905082715,18.9775796751566
"ENSG00000003147.19","ICA1",114.998360649745,128.663690198723,148.106190415122,121.462351281812,107.113937678698,134.474028399603,157.72221677895,101.488795654099
"ENSG00000003249.15","DBNDD1",518.895041956167,475.851425655593,474.120426633776,448.324451072704,366.530505494296,365.728607541344,452.780785583109,302.816162642717
"ENSG00000003393.15","ALS2",1134.556997142,1074.23969911949,1176.72174457869,1162.28607689994,1248.54683606733,1034.0237789818,1063.28378794517,1269.84761391592
"ENSG00000003400.15","CASP10",11.2193522585117,13.2748251792333,19.8679035922725,4.9374939545452,25.9416567815598,13.2436543120821,43.9905502580746,28.8789255926297
"ENSG00000003402.20","CFLAR",1140.16667327125,1180.43830055336,1178.52791763253,1249.18597049993,1488.71636820628,1206.19128503886,1334.737671245,1684.0539181302
"ENSG00000003436.16","TFPI",1127.54490198043,1222.30505688787,1381.72238618986,1500.01066339083,1009.21413156649,1497.55167990467,1296.11182223791,1220.34088432855
"ENSG00000003509.16","NDUFAF7",786.757077128135,793.42608955879,741.434038602533,737.661596809052,745.613425560314,840.462677497518,827.236932901842,796.23323419679
"ENSG00000003756.17","RBM5",2845.50821656504,2424.18730580768,2864.59046339493,2943.73389569985,2786.63603492239,2285.03974015386,2644.79771673546,2969.57866308212
"ENSG00000003987.14","MTMR7",0,0,0,0,0.836827638114831,2.03748527878186,0,0.825112159789419
"ENSG00000003989.18","SLC7A2",788.159496160449,754.622754419493,465.992647891482,509.549376109064,467.78664970619,1338.62782815968,1003.19913393414,476.089716198495
"ENSG00000004059.11","ARF5",514.687784859225,539.162130356552,506.631541602949,494.736894245429,465.276166791846,344.335012114135,450.634905082715,422.457425812183
"ENSG00000004139.14","SARM1",795.171591322018,726.030823264221,836.258123929288,759.386570209051,914.65260845951,677.463855194969,817.580470650069,866.36776777889
"ENSG00000004142.12","POLDIP2",3057.27349044444,3067.50575680129,2784.21576249891,2596.13432129986,2993.33246153675,2754.68009691308,3110.45378532093,2777.32752985119
"ENSG00000004399.13","PLXND1",11.2193522585117,15.3171059760384,55.9913646691316,82.9498984363593,71.1303492397606,29.543536542337,27.8964465051205,62.7085241439959
"ENSG00000004455.17","AK2",4923.89322245433,5061.79295488149,5085.28023309484,5001.68137595428,4855.27395634225,5979.00055058538,5362.55537048431,4834.33214420621
"ENSG00000004468.13","CD38",11.2193522585117,7.14798278881793,45.1543263460739,52.3374359181791,3.34731055245932,8.14994111512745,7.51058175137859,4.1255607989471
"ENSG00000004478.8","FKBP4",3695.3741501473,3874.20667153932,3606.92758852438,3167.8961212362,4342.29861417786,4562.94828183198,4673.72772985788,4038.92402216921
"ENSG00000004487.17","KDM1A",3134.40653722171,3212.50769337446,3119.26086398678,3250.84601967256,3976.60493632168,4107.57032202423,3816.44846995052,3978.69083450458
"ENSG00000004534.15","RBM6",3796.3483204739,3784.34631647989,3795.67267265097,3241.95853055438,3648.56850218066,3616.53636983781,4106.14233750369,3709.70427041323
"ENSG00000004660.15","CAMKK1",141.644322263711,100.071759043451,90.3086526921477,100.724876672722,71.9671768778755,41.7684482150282,79.3975785145737,61.058299824417
"ENSG00000004700.16","RECQL",4388.1691521104,4746.2605717751,4277.92087802704,4764.68166613611,4022.63045641799,4964.33288175201,4375.45034030313,4205.59667844667
"ENSG00000004766.17","VPS50",402.494262274108,404.371597767414,414.516715856958,441.41195953634,510.464859250047,500.202635940947,402.352593823853,555.300483538279
"ENSG00000004776.13","HSPB6",11.2193522585117,6.12684239041537,12.6432113769007,3.94999516363616,4.18413819057415,8.14994111512745,4.29176100078777,4.95067295873652
"ENSG00000004777.18","ARHGAP33",311.3370251737,188.910973704474,234.802496999584,229.099719490897,134.729249736488,138.548998957167,313.298553057507,136.143506365254
"ENSG00000004779.10","NDUFAB1",948.035265844241,1087.51452429873,857.932200575404,973.673807836313,886.200468763606,1185.81643225104,1152.33782871152,800.358794995737
"ENSG00000004799.8","PDK4",0,1.02114039840256,21.6740766461155,11.8499854909085,9.20510401926314,10.1874263939093,11.8023427521664,9.90134591747303
"ENSG00000004809.14","SLC22A16",0,0,0.903086526921478,0,0.836827638114831,0,0,0
"ENSG00000004838.14","ZMYND10",9.81693322619776,4.08456159361024,7.22469221537182,7.89999032727231,1.67365527622966,4.07497055756373,5.36470125098471,4.1255607989471
"ENSG00000004846.16","ABCB5",4.2072570969419,2.04228079680512,0.903086526921478,3.94999516363616,7.53144874303348,3.05622791817279,6.43764150118165,14.8520188762095
"ENSG00000004848.8","ARX",0,0,0.903086526921478,0,0,0,2.14588050039388,0
"ENSG00000004864.14","SLC25A13",715.233706480122,737.263367646649,705.310577525674,745.561587136325,615.068314014401,859.818787645946,769.298159391207,660.914839991325
"ENSG00000004866.22","ST7",419.323290661876,472.788004460386,358.525351187827,387.099526036343,499.586099954554,375.916033935254,419.519637827004,482.69061347681
