"gene_id","ARID2KO1","ARID2KO2","ARID2KO3","ARID2KO4","ARID2NT1","ARID2NT2","ARID2NT3","ARID2NT4"
"ENSG00000164066.13",8.79956626988171,8.78812931879074,8.66440060533055,8.85363492907591,8.67927710649499,8.78419540532786,8.71357429877792,8.71599025292423
"ENSG00000164068.16",10.7973904257292,10.47521518049,10.7241764407667,10.6457662318493,10.3811900064705,10.1663243047121,10.5585656758348,10.2436225091083
"ENSG00000164070.12",9.94897520706018,10.0743605820234,9.82338457369702,9.95365901866852,10.0287674402411,10.3674802315265,9.93059545938209,10.2055509250802
"ENSG00000164073.11",9.15501113445815,9.26643807804136,9.03501562769419,9.25337097888935,9.08261706513403,9.34755204588564,9.1443088658646,9.18320890869122
"ENSG00000164074.15",8.78509772933739,9.03980203007282,8.96330376478651,8.84062607032794,8.7814984971707,9.02974897447955,8.89956448275957,8.94631052821374
"ENSG00000164077.14",9.04404016647647,8.9341446329729,8.99298539591762,8.8108757706625,9.27558067631555,8.95489609916286,8.88932426802959,8.99327026606959
"ENSG00000164080.13",11.4325874205538,11.265522327476,11.3895172443798,11.309860229893,11.2858830539268,11.4508374324121,11.5030424116958,11.3418561363777
"ENSG00000164081.13",9.49773817555693,9.19845859652463,9.42756831772099,9.221763764448,9.10998623911824,8.93002780018983,9.28927593562112,9.01495090555564
"ENSG00000164086.10",10.221865978764,10.1663999806951,10.0571534267352,10.1234248260932,10.6717428057685,10.3047010911364,10.4411106281329,10.6346047643364
"ENSG00000164087.8",9.44224594635447,9.39305189336092,9.60230545252961,9.47282680449431,9.44997398635799,9.49396688775892,9.68715902461079,9.45586323923745
"ENSG00000164088.18",7.90225985788972,7.98143552594054,7.8264077770286,7.77556695974587,7.88648616092829,7.67555303818957,7.81350657667426,7.82128034445133
"ENSG00000164091.12",12.8527311271574,12.9021768207306,12.8492364393629,12.7591485893607,12.7977912649893,12.8667561534575,12.8524293492066,12.8010082578662
"ENSG00000164093.17",7.91247125354545,7.89518721356415,7.97218729415881,7.94130303892103,7.91097440652883,7.89263478977046,7.97924033273566,7.93814333563757
"ENSG00000164096.13",10.0853900306002,10.2888439534936,10.4477586866053,10.53802936552,10.2526944065547,10.248770792916,10.0254568386677,10.2297143665305
"ENSG00000164099.3",11.2383549018957,11.2142716949054,11.1084461983359,11.1672630153788,10.6210909472125,10.8420296529203,10.4961899079523,10.7521837777558
"ENSG00000164100.9",7.05523420709103,7.09662255512952,7.42937416121026,7.46402825539392,7.05331373821633,7.13905518894184,7.05936761323411,7.12564929926059
"ENSG00000164104.12",12.2163276517418,12.4548827140253,12.3538771593495,12.3442943891667,12.2459944948962,12.8669525564999,12.725124776735,12.3566494211487
"ENSG00000164105.4",8.49828826954968,8.60759352737948,8.57930944755407,8.52369546285012,8.85458205651861,8.64361215955425,8.59451808622839,8.58672603870962
"ENSG00000164107.9",6.80786755601961,6.92819545093008,7.11128849514926,7.08954356437491,7.0735137641012,6.96180346062041,7.10887746335401,7.20540388809144
"ENSG00000164109.14",11.4406562648728,11.6585367322546,11.4137207881118,11.5375742877237,11.5281904540702,11.9610343983502,11.6702980188982,11.6082043334492
"ENSG00000164111.15",13.2645600610519,13.3788791990849,13.2038733049223,13.1576376854555,13.6834967140186,13.4941950330701,13.3253388561066,13.6978458514413
"ENSG00000164114.19",10.3728132425152,10.4157555263552,10.4037941102654,10.62776014403,10.5884000293979,10.5168382688358,10.1859882520393,10.6673069180153
"ENSG00000164116.17",7.01896078821217,6.99348022495499,6.97294104324196,7.13239397196233,7.14614378614564,7.178881218326,7.13172138886773,7.10801083837127
"ENSG00000164117.14",8.79476123101691,8.8958989917496,8.99831189524434,9.06277556251398,8.76403590035925,8.93002780018983,8.76356025340188,8.7803393896197
"ENSG00000164118.13",9.45706582249552,9.4196755036567,9.39021395053926,9.52511938265303,9.28950442470849,9.63016987465222,9.31701189322542,9.32343246348523
"ENSG00000164124.11",8.72047028310569,8.73071673035864,8.5975138631342,8.60472659633067,8.46500777365892,8.61194442186979,8.54178629064102,8.6097454480652
"ENSG00000164125.16",7.44857993425631,7.56737869627566,7.8264077770286,7.96872705254473,7.42053721520164,7.54376689191493,7.58047559304813,7.39379050836894
"ENSG00000164128.7",8.42314076612072,8.45302993568661,8.49982901928199,8.72448754940177,8.04690014130665,8.19639783660328,8.05654415106675,8.24467837007931
"ENSG00000164134.13",12.2273847462279,12.3844186931981,12.237319221831,12.3712348619352,12.3023101455937,12.6329212035943,12.2528605984244,12.3816363342691
"ENSG00000164136.17",7.69759586300054,7.57802374975097,7.46273099528876,7.64342875896767,7.7178510257571,7.43806518705981,7.58047559304813,7.78808700219162
"ENSG00000164142.16",8.75566923068422,8.76332306506196,8.29153719525678,8.51950297635578,8.66669989953414,9.04710783209572,8.9593977959798,8.74563652387549
"ENSG00000164144.16",10.2854873614429,10.4793690640256,10.4211592331292,10.5751638567057,10.3150568192334,10.5691749613677,10.2933279831795,10.4296431908536
"ENSG00000164151.12",12.4060570446287,12.4939822425733,12.3993889237467,12.4034927651076,12.7971128657338,12.4940881415909,12.3041552996888,12.9344577765717
"ENSG00000164161.10",7.20188335965689,7.02193062863435,7.34483137985383,7.34859821577556,7.12902693683028,6.9275688943361,7.05936761323411,7.02933194647132
"ENSG00000164162.14",8.81387623785864,8.8796311973228,8.78542331405199,8.74575094234644,8.82415844604009,8.92373729696242,8.84754959685734,8.77748260968269
"ENSG00000164163.11",12.6759369522579,12.883579388815,12.6057201060065,12.7477734817202,12.9402400897696,13.3155013023462,12.9030022154359,13.0552000373595
"ENSG00000164164.17",12.1579558234917,12.1702688565372,12.0429554221686,12.2216578217623,12.1866119442693,12.1921734965052,12.0043160161516,12.3098013079181
"ENSG00000164167.12",9.64176574693865,9.89850891485464,9.59027965198868,9.47487489738873,9.58420183855817,9.96342867042031,9.80449223251499,9.57514650851027
"ENSG00000164168.8",10.9358486957457,11.1086165044775,11.0291341677394,11.1572759386826,10.8535683077094,11.1241585828252,10.7418327347484,10.9236473248688
"ENSG00000164169.13",8.87414215769121,8.86316032949899,8.96602955044935,8.78725960664211,8.7814984971707,8.75584341101062,8.68983447393386,8.84165728083032
"ENSG00000164171.11",11.6787716019331,11.6874375569675,11.4669659215837,11.5269565438179,11.4387191027394,11.3156091321842,11.0092631127912,11.4946701274806
"ENSG00000164172.20",10.671869747665,10.8102484711402,10.6378370753158,10.7384316965981,10.7213817279218,10.8234765924164,10.5902805855798,10.7991894462949
"ENSG00000164176.13",7.8815237708919,7.98831103615839,9.7998101543023,9.9796010852008,7.96402576803016,8.61594633690179,8.66564758093726,8.10450034751331
"ENSG00000164180.14",10.8008200626794,10.7272406806318,10.5849581323291,10.751787125183,10.6371605753841,10.7612535893427,10.5657888199792,10.7128673335986
"ENSG00000164181.14",9.27115212706671,9.25657792607362,9.12745588863735,9.25816941518975,8.82415844604009,9.43248545153907,9.24527621191859,8.94631052821374
"ENSG00000164182.12",9.2404447428483,9.29800212216674,9.12019205526905,9.04607813106848,9.27757846350046,9.54486739326632,9.36363965002793,9.28481243579414
"ENSG00000164187.7",10.2723275951137,10.2888439534936,10.3280513846145,10.6012422548244,10.0769184710999,10.5067449086843,10.1561245160399,10.2277163466072
"ENSG00000164190.19",12.432020232651,12.4187360517246,12.4649554435115,12.6104149226932,12.3405315510047,12.568681196092,12.3291340490977,12.5497534173406
"ENSG00000164197.12",7.8277226502772,7.81725391757073,7.78264270529155,7.89875315023497,8.36451974321195,8.48111130827329,8.21432771705954,8.6064824971449
"ENSG00000164199.18",7.95233109156014,7.87244050343042,7.92802181492981,7.85434145719118,7.81588146199454,8.27291153829726,8.24914486504192,7.96679483636185
"ENSG00000164209.17",11.4140791037941,11.6055748871822,11.4867208783586,11.6828966656891,11.7694882827217,11.8800152690971,11.4998238413045,11.8829525244536
"ENSG00000164211.13",11.0225540286194,11.213650429426,10.9196889318968,11.1320003339256,11.4448022433486,11.4044517630277,10.9396157877866,11.6331801507985
"ENSG00000164219.10",10.4346002320953,10.6213971609339,10.3763545833984,10.6958750780556,10.2606406821511,10.5922589107476,10.3578665937878,10.4596932124043
"ENSG00000164220.7",7.67183421835302,7.72360733854271,7.42937416121026,7.41503866116158,7.55627614460466,7.5865534747221,7.52289318305305,7.60980014702582
"ENSG00000164221.13",8.97446183843363,9.24415196535134,9.02202223371767,9.03483015933285,9.56973160890695,9.63392613417266,9.40171735852774,9.72552790755848
"ENSG00000164236.12",9.17687738792051,9.30995133810122,8.59389391983009,8.56486423292067,9.81788306957948,9.55681137679277,9.52300377341396,9.85355074690478
"ENSG00000164241.13",7.39502955631604,7.40081910588953,6.63636443531989,6.63636443531989,7.70296555828495,6.84245155052538,6.89597835880773,7.82128034445133
"ENSG00000164244.21",10.9605769543675,11.0541147349757,11.0184311300613,11.1641495021275,11.1562459633539,11.2699342793835,11.0943192769428,11.259626426674
"ENSG00000164252.13",10.7766385001406,10.8290527500296,10.7692340089167,10.9573290463469,10.740623928513,10.9889280663695,10.7688814858388,10.7714447583694
"ENSG00000164253.14",10.8144571573854,10.8801162626838,10.9498323562589,11.005467201382,10.522337840856,10.7024037236822,10.5657888199792,10.6126352658557
"ENSG00000164258.12",10.0721343190177,10.337768904787,10.1010487841963,10.1104628062755,9.95823673194863,10.2929835695485,10.2656554779379,9.93327198955127
"ENSG00000164283.13",8.22713448424518,8.23842236002238,7.49465997137995,7.68059444149324,9.69929163282342,7.37205679711002,7.2324767630676,9.67175182277551
"ENSG00000164284.15",10.8850760540301,10.9384842141793,10.7953086766443,10.9737923539631,11.066034119566,11.4998370634861,11.1759660760478,11.0905356859098
"ENSG00000164291.17",9.57838215756184,9.67031995903375,9.86796693623543,9.94782891392487,9.58580041387536,9.62262693820564,9.29436070294601,9.67175182277551
"ENSG00000164292.13",11.6308663879372,11.6667238870013,11.5588026399805,11.7669004735888,12.0351394028663,12.0647123007649,11.6626447817892,12.1243121984612
"ENSG00000164294.14",10.6643538436005,10.7836688432245,10.9203657100782,10.9637937139374,10.9374338838052,11.2982131221702,10.9059198713347,10.9038474630393
"ENSG00000164296.7",8.11520165786997,8.14736060088028,8.07235529153172,8.15471621954852,7.9979529267212,7.90749358156441,8.07002361095556,7.9496986921554
"ENSG00000164300.17",10.0198117074094,10.0109485488293,9.88904326493597,10.0176437021347,9.66197053883013,9.63392613417266,9.51653664453748,9.72124369006759
"ENSG00000164305.19",10.5588261949518,10.6129218110573,10.3218967833817,10.5695132385957,10.5939006450705,10.7914578356076,10.4218891218199,10.5542021440868
"ENSG00000164306.11",8.14013693692607,8.37271566545867,8.41490068857835,8.49832589637108,8.49795578732871,8.61594633690179,8.50996860337094,8.46848083186278
"ENSG00000164307.13",10.5065022154997,10.5272936561735,10.3901403030434,10.5447659285208,10.4625629933351,10.3289986760932,10.1779056220786,10.526094285641
"ENSG00000164308.17",10.3510871999333,10.4814414857102,10.5022365931384,10.4688578152867,10.7934398632392,10.6428752063244,10.4354840552295,10.8171714421682
"ENSG00000164309.15",7.39502955631604,7.62930678978031,7.61981887567408,7.49876274705927,7.64082437114773,7.53270811855814,7.61318601584742,7.67323993509239
"ENSG00000164323.14",11.428167087669,11.5936953188078,11.677862928831,11.7528906867883,11.2998578149358,11.8951239786925,11.5878353337408,11.4360798500255
"ENSG00000164327.13",11.0166718125072,11.0658706285119,11.0297612810138,11.2681401455252,11.2653999063062,11.4211519927892,11.2006405620093,11.5329821848199
"ENSG00000164329.13",10.9451717867008,10.960145088835,10.9689279801069,10.9851347480956,10.8561830516645,11.0595123556616,10.8647458693442,10.9395359674169
"ENSG00000164330.17",7.44857993425631,7.30029946645225,7.67183249344248,7.58450434982394,7.53827808597849,7.42534641020166,7.36392038859639,7.47599799679731
"ENSG00000164331.10",8.67903075439487,8.69349569028011,8.86713146500302,8.87609544341394,8.59186960107729,8.6357688509501,8.53729028106456,8.41630492732186
"ENSG00000164332.8",11.1126152603949,11.3634096389717,11.1987378814136,11.3438174056829,10.921921960087,11.389746772137,11.0317478526507,10.9678188717406
"ENSG00000164338.10",10.4492730864847,10.545230484636,10.3362164023576,10.5048496536611,10.6865219123892,10.7931173339209,10.6083781306209,10.7714447583694
"ENSG00000164342.13",7.65866844130379,7.9026571401952,8.02637786167369,8.08406703949996,7.99237347632372,8.0126122646705,7.82205282125149,7.93231696056428
"ENSG00000164346.10",11.7948573855528,12.0937672464317,11.8189530586204,11.8769897229047,11.9676828029429,12.1092391408702,11.8214218188606,12.0030318112664
"ENSG00000164347.18",10.9998734830157,11.0053865088002,10.7893904280907,10.8551477104783,10.94420637628,11.0643257356739,10.8076519316263,11.0267750324695
"ENSG00000164362.21",7.53005063986692,7.34526750078686,7.04812142703438,7.08954356437491,7.58254881563546,7.74779651886656,8.0220949436744,7.60153084085586
"ENSG00000164366.4",9.55385088850231,9.43279750773548,9.63944051568684,9.52511938265303,9.65742442875773,9.48564698318241,9.47708879493404,9.69671616366312
"ENSG00000164400.6",7.20188335965689,7.21709345116716,6.99977219569129,6.92368483402292,7.0735137641012,6.84245155052538,7.15351981683164,7.00698419652827
"ENSG00000164402.14",10.8958028538936,10.8972577924031,10.9081345996198,10.9801834728918,10.9144162598887,10.7578579336843,10.9034824721235,10.9181061699187
